"";"uno";"kd_br";"team";"Player";"idmatch"
"17203";"#4628520742391634993";1,1623670212766;"axis";"Player 1";"#559119196849300482"
"17204";"#10894161208148092453";1,2037484885127;"team_twenty_seven";"Player 1";"#559119196849300482"
"17205";"#2990652534594193323";1,22528147389969;"team_twenty_six";"Player 1";"#559119196849300482"
"17206";"#6925838215284257229";0,612121212121212;"team_fifty";"Player 1";"#559119196849300482"
"17207";"#1281016098649263268";1,30198915009042;"team_twenty_three";"Player 1";"#559119196849300482"
"17208";"#1816194816589155454";1,08454545454545;"team_thirty_seven";"Player 1";"#559119196849300482"
"17209";"#30614262";1,64269606614883;"team_thirty_eight";"Player 1";"#559119196849300482"
"17210";"#14289291831293234819";0,559925093632959;"team_thirty_three";"Player 1";"#559119196849300482"
"17211";"#7677600539753419593";1,01834698966869;"team_thirty_two";"Player 1";"#559119196849300482"
"17212";"#3561648621418146748";1,51462210406381;"team_thirty_four";"Player 1";"#559119196849300482"
"17213";"#34377920";2,13541397988135;"team_four";"Player 1";"#559119196849300482"
"17214";"#17965956";1,91785359390527;"team_thirty_four";"Player 1";"#559119196849300482"
"17215";"#13228037680879523932";1,54356181934657;"team_six";"Player 1";"#559119196849300482"
"17216";"#7186548837197698483";1,34476987447699;"team_twenty_three";"Player 1";"#559119196849300482"
"17217";"#8370318381057690004";2,22268518518519;"team_forty_five";"Player 1";"#559119196849300482"
"17218";"#16187462534500831571";1,08866466294547;"team_nineteen";"Player 1";"#559119196849300482"
"17219";"#13116307966818792068";0,761332099907493;"team_thirty";"Player 1";"#559119196849300482"
"17220";"#6960026";1,88457899716178;"team_three";"Player 1";"#559119196849300482"
"17221";"#4391477802491329101";1,18102073365231;"team_twenty_one";"Player 1";"#559119196849300482"
"17222";"#7579954264937077140";1,01434948979592;"team_forty";"Player 1";"#559119196849300482"
"17223";"#16001218656085861848";0,606939550013554;"team_eight";"Player 1";"#559119196849300482"
"17224";"#5833301301908003721";1,65799886941775;"team_eight";"Player 1";"#559119196849300482"
"17225";"#17996015869159465673";2,33705452984113;"team_seventeen";"Player 1";"#559119196849300482"
"17226";"#18045382250626397152";1,30459770114943;"team_seven";"Player 1";"#559119196849300482"
"17227";"#5283747221148139361";0,342857142857143;"team_fifty_two";"Player 1";"#559119196849300482"
"17228";"#3415319144409532287";1,87758346581876;"team_six";"Player 1";"#559119196849300482"
"17229";"#14503968705715140810";1,36241610738255;"team_thirty_seven";"Player 1";"#559119196849300482"
"17230";"#4392637042561759450";1,59855022437004;"team_thirty_five";"Player 1";"#559119196849300482"
"17231";"#17426277950575528495";0,955154724474599;"team_thirty_two";"Player 1";"#559119196849300482"
"17232";"#36174472";1,88875838926174;"team_thirty_two";"Player 1";"#559119196849300482"
"17233";"#9498950716671359601";0,764314247669774;"team_thirty";"Player 1";"#559119196849300482"
"17234";"#9997126233978804966";1,30995792426367;"team_thirty";"Player 1";"#559119196849300482"
"17235";"#4678222437149094215";1,26455416359617;"team_thirty_three";"Player 1";"#559119196849300482"
"17236";"#11374574158206602613";1,10986874088478;"team_forty_seven";"Player 1";"#559119196849300482"
"17237";"#15494950738399834916";0,996215139442231;"team_twenty_four";"Player 1";"#559119196849300482"
"17238";"#7040398622032543030";0,550190597204574;"team_twenty_seven";"Player 1";"#559119196849300482"
"17239";"#8646177638795576528";1,49653808110781;"team_twenty_five";"Player 1";"#559119196849300482"
"17240";"#10909905793857179987";1,25336994508238;"team_forty_two";"Player 1";"#559119196849300482"
"17241";"#257064798168550935";1,20991253644315;"team_twenty_eight";"Player 1";"#559119196849300482"
"17242";"#6162848";1,3574931880109;"team_eighteen";"Player 1";"#559119196849300482"
"17243";"#9585796648482599075";0,835874439461883;"team_ten";"Player 1";"#559119196849300482"
"17244";"#9712990732342744957";0,79443359375;"team_thirty_one";"Player 1";"#559119196849300482"
"17245";"#16506811322847666849";4,6986092265943;"team_four";"Player 1";"#559119196849300482"
"17246";"#26806128";1,74126455906822;"team_fourteen";"Player 1";"#559119196849300482"
"17247";"#8992408420954926535";1,8381583536798;"team_thirteen";"Player 1";"#559119196849300482"
"17248";"#5793230198090988217";1,95242914979757;"team_forty";"Player 1";"#559119196849300482"
"17249";"#4286280808802998766";0,605536332179931;"team_five";"Player 1";"#559119196849300482"
"17250";"#16346613418199822923";1,31029929577465;"team_twenty_six";"Player 1";"#559119196849300482"
"17251";"#1393840445332939242";1,6421011874032;"team_thirty_three";"Player 1";"#559119196849300482"
"17252";"#11808590234393688856";0,98194501436192;"team_twenty_eight";"Player 1";"#559119196849300482"
"17253";"#797695409352169372";0,742110009017133;"team_forty_eight";"Player 1";"#559119196849300482"
"17254";"#10544616204831582039";0,657922350472193;"team_forty_one";"Player 1";"#559119196849300482"
"17255";"#13250194685015725945";0,897510980966325;"team_thirty_six";"Player 1";"#559119196849300482"
"17256";"#8722942450623117125";1,14923706736137;"team_sixteen";"Player 1";"#559119196849300482"
"17257";"#6676491177310545157";1,47639484978541;"team_eight";"Player 1";"#559119196849300482"
"17258";"#9090222082826048975";1,10399492707673;"team_thirty_four";"Player 1";"#559119196849300482"
"17259";"#16303001770420672731";0,369565217391304;"team_forty";"Player 1";"#559119196849300482"
"17260";"#11680130968594156688";1,32706925675676;"team_eleven";"Player 1";"#559119196849300482"
"17261";"#2894517885197157492";0,894015379471749;"team_fifty_two";"Player 1";"#559119196849300482"
"17262";"#15583582951643986011";0,838709677419355;"team_three";"Player 1";"#559119196849300482"
"17263";"#6171373470259901449";1,20192564856914;"team_six";"Player 1";"#559119196849300482"
"17264";"#13956163676076498396";1,26901847852172;"team_twenty_two";"Player 1";"#559119196849300482"
"17265";"#3913927660099542990";0,760367577756833;"team_thirteen";"Player 1";"#559119196849300482"
"17266";"#13901806313744461787";0,496210207175341;"team_twenty_seven";"Player 1";"#559119196849300482"
"17267";"#4612758930265300955";1,15935262994087;"allies";"Player 1";"#559119196849300482"
"17268";"#2043660603577674527";1,34324324324324;"team_twenty_four";"Player 1";"#559119196849300482"
"17269";"#3706499794265937101";0,753427128427128;"team_fifty";"Player 1";"#559119196849300482"
"17270";"#11370485364333682259";1,29060252913464;"team_eleven";"Player 1";"#559119196849300482"
"17271";"#9253223147008314712";0,87542738219117;"team_forty_five";"Player 1";"#559119196849300482"
"17272";"#8059121704616562449";0,566691785983421;"team_fifty_one";"Player 1";"#559119196849300482"
"17273";"#5267002075103572807";1,29799426934097;"team_nine";"Player 1";"#559119196849300482"
"17274";"#12323197999747321798";0,980392156862745;"team_twenty_nine";"Player 1";"#559119196849300482"
"17275";"#5289953494040876288";1,43546798029557;"team_forty_three";"Player 1";"#559119196849300482"
"17276";"#3294753424613473308";1,72929652715939;"team_thirty_six";"Player 1";"#559119196849300482"
"17277";"#1789618911693958409";1,25591907016789;"team_sixteen";"Player 1";"#559119196849300482"
"17278";"#21927748";1,70014278914802;"team_fourteen";"Player 1";"#559119196849300482"
"17279";"#13709112814642389734";2,2050395256917;"team_twenty_one";"Player 1";"#559119196849300482"
"17280";"#6528135830077633667";1,31034482758621;"team_five";"Player 1";"#559119196849300482"
"17281";"#11122";0,819340659340659;"team_fourteen";"Player 1";"#559119196849300482"
"17282";"#3126340";1,48293113596233;"team_nine";"Player 1";"#559119196849300482"
"17283";"#3013688467871761724";0,979978925184405;"team_ten";"Player 1";"#559119196849300482"
"17284";"#12871532";1,63110816630777;"team_thirty_nine";"Player 1";"#559119196849300482"
"17285";"#13663959884810474354";0,810467882632831;"team_thirty_nine";"Player 1";"#559119196849300482"
"17286";"#7208130854173580825";0,872832369942196;"team_fifty_two";"Player 1";"#559119196849300482"
"17287";"#1737475591205422752";0,808823529411765;"team_twenty_nine";"Player 1";"#559119196849300482"
"17288";"#10555319505478501800";1,15984848484848;"team_forty_eight";"Player 1";"#559119196849300482"
"17289";"#14029124500408860025";1,31635759756435;"team_twenty";"Player 1";"#559119196849300482"
"17290";"#3329159928242059338";1,38403401039206;"team_nineteen";"Player 1";"#559119196849300482"
"17291";"#3564973956871971892";1,49645390070922;"team_twenty_nine";"Player 1";"#559119196849300482"
"17292";"#11862715222047289760";1,26893576222435;"team_twenty_eight";"Player 1";"#559119196849300482"
"17293";"#4288824328553109555";1,46575342465753;"team_twenty";"Player 1";"#559119196849300482"
"17294";"#14742154";1,97770237518177;"team_nineteen";"Player 1";"#559119196849300482"
"17295";"#12555820378490589000";1,73169038528289;"team_eleven";"Player 1";"#559119196849300482"
"17296";"#2864782";1,22247972190035;"team_thirty_seven";"Player 1";"#559119196849300482"
"17297";"#16040768228044023721";10,375;"axis";"Player 1";"#559119196849300482"
"17298";"#6474951";2,34702258726899;"team_three";"Player 1";"#559119196849300482"
"17299";"#16864933819156201474";2,08879492600423;"team_seven";"Player 1";"#559119196849300482"
"17300";"#23845822";0,4996191926885;"team_fifty_one";"Player 1";"#559119196849300482"
"17301";"#16943646204568438865";2,07243517474634;"team_seven";"Player 1";"#559119196849300482"
"17302";"#9554767030180954320";1,18171806167401;"team_twenty_four";"savyultras90";"#5753731371359742754"
"17303";"#8165242354598087324";1,02146099876187;"team_seven";"savyultras90";"#5753731371359742754"
"17304";"#18059210162507081915";1,01574803149606;"team_twenty_six";"savyultras90";"#5753731371359742754"
"17305";"#3815387697296830078";0,804347826086957;"team_twenty_eight";"savyultras90";"#5753731371359742754"
"17306";"#6098231394632318241";0,728474576271186;"team_six";"savyultras90";"#5753731371359742754"
"17307";"#2878703367156443070";1,04954769736842;"team_seventeen";"savyultras90";"#5753731371359742754"
"17308";"#2339331966286760608";0,737967914438503;"team_seventeen";"savyultras90";"#5753731371359742754"
"17309";"#3243881498176471719";1,39586410635155;"team_six";"savyultras90";"#5753731371359742754"
"17310";"#3246178034892266497";0,350470673425054;"team_four";"savyultras90";"#5753731371359742754"
"17311";"#6057516690700642280";0,867045454545455;"team_twenty";"savyultras90";"#5753731371359742754"
"17312";"#4430285950200591825";0,614325068870523;"team_twenty_four";"savyultras90";"#5753731371359742754"
"17313";"#13937122987048074220";0,321070234113712;"team_twenty_two";"savyultras90";"#5753731371359742754"
"17314";"#9255648029203801957";1,10420221843003;"team_twenty_eight";"savyultras90";"#5753731371359742754"
"17315";"#3691728";4,9242495863862;"team_three";"savyultras90";"#5753731371359742754"
"17316";"#17418816685528079604";0,216063723863259;"team_thirty_six";"savyultras90";"#5753731371359742754"
"17317";"#13162422562430479726";0,180124223602484;"team_thirty_five";"savyultras90";"#5753731371359742754"
"17318";"#17597071225895495099";0,650739476678043;"team_thirty_one";"savyultras90";"#5753731371359742754"
"17319";"#12631838919129731159";0,890980392156863;"team_twenty_six";"savyultras90";"#5753731371359742754"
"17320";"#16957015443934342253";1,38312082574378;"team_nineteen";"savyultras90";"#5753731371359742754"
"17321";"#12047398561156180920";0,416438356164384;"team_eight";"savyultras90";"#5753731371359742754"
"17322";"#1498171543879180124";0,697438376027066;"team_eighteen";"savyultras90";"#5753731371359742754"
"17323";"#17662891702040107630";1,16413078666235;"team_seven";"savyultras90";"#5753731371359742754"
"17324";"#1765811658321611822";1,29890023566379;"team_ten";"savyultras90";"#5753731371359742754"
"17325";"#20914864";0,833791628475405;"team_sixteen";"savyultras90";"#5753731371359742754"
"17326";"#5697459376845015373";0,54957507082153;"team_twelve";"savyultras90";"#5753731371359742754"
"17327";"#13917630";1,5118619698059;"team_fifteen";"savyultras90";"#5753731371359742754"
"17328";"#11514007426369804491";0,604838709677419;"team_nineteen";"savyultras90";"#5753731371359742754"
"17329";"#2384610362879744125";0,746819338422392;"team_thirty_three";"savyultras90";"#5753731371359742754"
"17330";"#15646154797536335878";1,08917682926829;"team_twenty_five";"savyultras90";"#5753731371359742754"
"17331";"#14693346";0,6953125;"team_eleven";"savyultras90";"#5753731371359742754"
"17332";"#3509304383230794975";0,645650628110927;"team_eight";"savyultras90";"#5753731371359742754"
"17333";"#7515874570544655870";0,474471376998453;"team_thirty_three";"savyultras90";"#5753731371359742754"
"17334";"#1009454089340700655";0,805390070921986;"team_nine";"savyultras90";"#5753731371359742754"
"17335";"#13298445766452303173";0,541772959183674;"team_four";"savyultras90";"#5753731371359742754"
"17336";"#10324945951440565891";0,842032492222606;"team_seventeen";"savyultras90";"#5753731371359742754"
"17337";"#1246156347295958427";1,17516743946419;"team_twenty_nine";"savyultras90";"#5753731371359742754"
"17338";"#8547747398892096829";1,03860407659049;"team_seventeen";"savyultras90";"#5753731371359742754"
"17339";"#6670212239132026510";1,84585528139728;"team_eight";"savyultras90";"#5753731371359742754"
"17340";"#13796090499077191679";0,479486264716375;"team_twenty_one";"savyultras90";"#5753731371359742754"
"17341";"#9066292930267360045";0,342327150084317;"team_thirty";"savyultras90";"#5753731371359742754"
"17342";"#9326662071855798434";0,596846846846847;"team_twenty_six";"savyultras90";"#5753731371359742754"
"17343";"#3718798347341046114";1,21225382932166;"team_twelve";"savyultras90";"#5753731371359742754"
"17344";"#2506081872424810982";0,880253310305124;"team_twenty_three";"savyultras90";"#5753731371359742754"
"17345";"#10710992442065071669";0,657701711491443;"team_thirty_two";"savyultras90";"#5753731371359742754"
"17346";"#3407601120478161529";0,796943231441048;"team_twenty_seven";"savyultras90";"#5753731371359742754"
"17347";"#12867445686411935251";1,12967581047382;"team_twenty_five";"savyultras90";"#5753731371359742754"
"17348";"#3834973573372259796";3,37791690381332;"team_three";"savyultras90";"#5753731371359742754"
"17349";"#10480687350072146478";0,660881801125704;"team_thirty";"savyultras90";"#5753731371359742754"
"17350";"#9802295929998908008";0,842706131078224;"team_twenty_three";"savyultras90";"#5753731371359742754"
"17351";"#98852763629986943";1,03626943005181;"team_twenty_one";"savyultras90";"#5753731371359742754"
"17352";"#16712398432959709335";0,188191881918819;"team_eleven";"savyultras90";"#5753731371359742754"
"17353";"#13922920625958471419";1,12257405515832;"team_twenty_four";"savyultras90";"#5753731371359742754"
"17354";"#4001824434307678011";0,881930184804928;"team_twenty_nine";"savyultras90";"#5753731371359742754"
"17355";"#8970708449391190361";3,65849992484593;"team_three";"savyultras90";"#5753731371359742754"
"17356";"#1710210383429137597";0,657534246575342;"team_twenty_five";"savyultras90";"#5753731371359742754"
"17357";"#14332684304135157835";0,551925630810093;"team_twenty_seven";"savyultras90";"#5753731371359742754"
